track_id,bit_rate,comments,composer,date_created,date_recorded,duration,favorites,genre_top,genres,genres_all,information,interest,language_code,license,listens,lyricist,number,publisher,tags,title,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence
14338,256000,0,,2009-06-03 09:07:56,2009-05-13 00:00:00,219,0,Rock,[12],[12],,146,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,80,,5,,[],The Way We Go,0.3603749562,0.5105767619,0.6774040398,0.4905101602,0.2428173805,0.0300736071,149.608,0.3870682075
14339,256000,0,,2009-06-03 09:07:58,2009-05-13 00:00:00,288,0,Rock,[12],[12],,112,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,79,,6,,[],Two Invitations,0.6432700315,0.4861197379,0.8435426884,0.825991214,0.2770360929,0.0380119549,133.129,0.4938018692
14405,256000,0,,2009-06-04 08:18:22,2009-02-05 00:00:00,258,1,Rock,[66],"[66, 12]",,664,en,Attribution-Noncommercial-Share Alike 3.0 United States,286,,2,,[],After All,0.3535081903,0.7521286712,0.1795046691,0.0141639869,0.1103801701,0.0287304291,96.008,0.3843889755
14406,256000,0,,2009-06-04 08:18:23,2009-02-05 00:00:00,187,0,Rock,[66],"[66, 12]",,506,en,Attribution-Noncommercial-Share Alike 3.0 United States,135,,3,,[],Extreme ADD,0.3338648649,0.6263958882,0.2985528445,0.0022248374,0.0875974693,0.0295318137,161.996,0.3827458189
14407,256000,0,,2009-06-04 08:18:24,2009-02-05 00:00:00,272,0,Rock,[66],"[66, 12]",,1477,en,Attribution-Noncommercial-Share Alike 3.0 United States,163,,4,,[],Girl From The Coast,0.0619370519,0.5827241247,0.4712310305,0.3302932934,0.1265788059,0.0330994868,167.991,0.6543168725
14408,256000,0,,2009-06-04 08:18:24,2009-02-05 00:00:00,243,0,Rock,[66],"[66, 12]",,941,en,Attribution-Noncommercial-Share Alike 3.0 United States,124,,5,,[],Songs About You,0.2404749268,0.5309228179,0.2616357278,0.1389809018,0.1116550537,0.0346835214,170.04,0.5503836679
14409,256000,0,,2009-06-04 08:18:25,2009-02-05 00:00:00,166,0,Rock,[66],"[66, 12]",,1662,en,Attribution-Noncommercial-Share Alike 3.0 United States,347,,6,,[],Run or Fight,0.2111434724,0.6711832074,0.3451095152,0.0627397753,0.1819696263,0.0307368507,110.097,0.6125424927
14411,256000,0,,2009-06-04 08:18:26,2009-02-05 00:00:00,223,1,Rock,[66],"[66, 12]",,511,en,Attribution-Noncommercial-Share Alike 3.0 United States,107,,8,,[],The Numbers,0.026310438,0.5753800277,0.5092291996,0.4513601478,0.0919003118,0.0365508173,165.965,0.808378188
14412,256000,0,,2009-06-04 08:18:27,2009-02-05 00:00:00,332,0,Rock,[66],"[66, 12]",,1698,en,Attribution-Noncommercial-Share Alike 3.0 United States,101,,9,,[],Only Abundance,0.6122261338,0.6467590525,0.4069237439,0.8324292316,0.0766145171,0.0288932039,91.997,0.3035874627
14413,256000,0,,2009-06-04 08:35:48,2009-02-05 00:00:00,209,0,Rock,[66],"[66, 12]",,923,en,Attribution-Noncommercial-Share Alike 3.0 United States,196,,1,,[],Along The Fault,0.5530614187,0.6700105748,0.4469288032,0.0012025692,0.0895331693,0.0413628044,83.653,0.9194617523
14414,256000,0,,2009-06-04 08:35:49,2009-02-05 00:00:00,221,0,Rock,[66],"[66, 12]",,748,en,Attribution-Noncommercial-Share Alike 3.0 United States,167,,7,,[],Our World,0.3447195136,0.7580675478,0.323318404,0.0166768356,0.0856723105,0.0306624287,101.993,0.4438762269
14416,256000,0,,2009-06-04 08:59:50,,317,0,Rock,"[12, 25]","[25, 12]",,190,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,83,,1,,[],Tender Kisses,0.0554695139,0.5416242361,0.4223244371,0.8852718203,0.1162721121,0.0312197233,98.535,0.8438910493
14417,256000,0,,2009-06-04 08:59:50,,151,1,Rock,"[12, 25]","[25, 12]",,129,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,98,,2,,[],Baby in a Bowl,0.0553970739,0.5952087434,0.4745148412,0.8751992427,0.2834183692,0.039355059,145.196,0.9767847294
14418,256000,0,,2009-06-04 08:59:51,,216,0,Rock,"[12, 25]","[25, 12]",,107,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,69,,3,,[],Things,0.0946764082,0.562660282,0.5378000834,0.8504215838,0.2493434515,0.0324259858,147.628,0.875504898
14419,256000,0,,2009-06-04 08:59:52,,257,0,Rock,"[12, 25]","[25, 12]",,77,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,44,,4,,[],Unknown Title,0.135476996,0.5111874414,0.618854311,0.7514270116,0.1433558152,0.043389613,159.987,0.7127684058
14420,256000,0,,2009-06-04 08:59:52,,200,2,Rock,"[12, 25]","[25, 12]",,271,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,226,,5,,[],Palestine,0.0162618588,0.3434326053,0.5445764385,0.8326070477,0.099290428,0.0409797999,181.869,0.7226360048
14421,256000,0,,2009-06-04 08:59:53,,233,0,Rock,"[12, 25]","[25, 12]",,92,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,47,,6,,[],Implied I,0.1977327598,0.6625965544,0.4143547348,0.9022562073,0.1074695141,0.0780157799,155.956,0.8369879071
14422,256000,0,,2009-06-04 08:59:53,,175,0,Rock,"[12, 25]","[25, 12]",,122,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,86,,7,,[],Psychic Healer,0.2596221811,0.5077891747,0.4196782153,0.8083432735,0.110035924,0.0403216686,143.722,0.7624007184
14424,256000,0,,2009-06-04 08:59:55,,199,0,Rock,"[12, 25]","[25, 12]",,136,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,96,,9,,[],Suicide,0.0010746547,0.6438466787,0.3702385922,0.8661076639,0.0864392688,0.0339169479,144.42,0.6964920289
14653,192000,1,,2009-06-08 15:35:26,,232,53,Rock,[66],"[66, 12]",,22622,en,Attribution-ShareAlike 3.0 International,16854,,4,,"['indie-rock', 'brad sucks']",Bad Sign,0.6224992276,0.6929859925,0.6610260252,0.9052107812,0.3135003308,0.0276905942,109.962,0.8009866274
14656,160000,0,,2009-06-08 15:44:42,2008-01-01 00:00:00,209,4,Rock,[66],"[66, 12]",,1448,en,Attribution-Noncommercial-Share Alike 3.0 Netherlands,945,,1,,[],The Soft House,0.0134788984,0.5777007829,0.8440985021,0.5278823498,0.0969120423,0.0401097805,143.983,0.1161079045
14716,320000,0,,2009-06-09 02:10:25,,228,1,Rock,[12],[12],,327,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,280,,1,,"['clinical archives', 'indie-rock', 'alternative']",A Moderate Breeze,0.0906806877,0.6162561405,0.5325544152,0.1744905909,0.0968177825,0.0493818426,160.122,0.3607361905
14717,320000,0,,2009-06-09 02:10:33,,234,1,Rock,[12],[12],,428,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,371,,2,,"['clinical archives', 'indie-rock', 'alternative']",This Tenderness,0.0021304276,0.4326864544,0.8245985578,0.1568095045,0.7232241,0.0537682124,122.829,0.2460087426
14718,320000,0,,2009-06-09 02:10:41,,244,2,Rock,[12],[12],,434,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,342,,3,,"['clinical archives', 'indie-rock', 'alternative']",Golden Spoon,0.0056356717,0.5385880276,0.8659377372,0.8729942198,0.081304253,0.038276237,136.144,0.098304724
14719,320000,0,,2009-06-09 02:10:49,,290,3,Rock,[12],[12],,143,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,100,,4,,"['clinical archives', 'indie-rock', 'alternative']",Arrows &amp; Bows,0.8698664692,0.3920549577,0.6013715357,0.9455564226,0.5529369307,0.0402932414,134.04,0.0615665097
14721,320000,0,,2009-06-09 02:11:03,,301,1,Rock,[12],[12],,238,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,184,,6,,"['clinical archives', 'indie-rock', 'alternative']",Dolphins &amp; Seaquakes,0.0008018922,0.4318803545,0.4414100364,0.1475145463,0.1270620602,0.0314124058,92.15,0.0471647473
14722,320000,0,,2009-06-09 02:11:10,,267,2,Rock,[12],[12],,144,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,76,,7,,"['clinical archives', 'indie-rock', 'alternative']",Sight Unseen,0.0284677026,0.3256271592,0.6023364324,0.7473152823,0.1268495595,0.0339724449,132.577,0.1801979002
14723,320000,0,,2009-06-09 02:11:18,,207,1,Rock,[12],[12],,294,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,178,,8,,"['clinical archives', 'indie-rock', 'alternative']",I Don´t Care,0.0121346436,0.5387135793,0.4731371931,0.457764379,0.0593732195,0.0319650893,131.99,0.1549883475
14724,320000,0,,2009-06-09 02:11:26,,301,2,Rock,[12],[12],,150,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,108,,9,,"['clinical archives', 'indie-rock', 'alternative']",City Cultures,0.0029640582,0.461667076,0.5961795929,0.8971766482,0.3824571902,0.0391557269,142.122,0.2970130018
14725,320000,0,,2009-06-09 02:11:36,,291,1,Rock,[12],[12],,145,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,102,,10,,"['clinical archives', 'indie-rock', 'alternative']",Chaos Back,0.0254140406,0.3985489619,0.5404212346,0.5909904206,0.3398578573,0.0460259301,100.09,0.4805395399
14726,320000,0,,2009-06-09 02:11:45,,311,1,Rock,[12],[12],,131,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,78,,11,,"['clinical archives', 'indie-rock', 'alternative']",You,0.5565135332,0.469975979,0.6929575067,0.8719781853,0.1505708014,0.0260035926,93.098,0.2817290269
14727,320000,0,,2009-06-09 02:11:53,,257,2,Rock,[12],[12],,129,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,80,,12,,"['clinical archives', 'indie-rock', 'alternative']",Interlude,0.5232093764,0.3772187718,0.0316244546,0.9619072158,0.1111900309,0.0703574084,106.693,0.0351113663
14728,320000,0,,2009-06-09 02:12:04,,346,2,Rock,[12],[12],,161,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,117,,13,,"['clinical archives', 'indie-rock', 'alternative']",Virtual Sun,0.6201435846,0.417709241,0.4245283842,0.8937250819,0.4962595755,0.0387629778,109.794,0.0370562773
14729,320000,0,,2009-06-09 02:12:13,,460,2,Rock,[12],[12],,138,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,108,,14,,"['clinical archives', 'indie-rock', 'alternative']",Minerals,0.5287847826,0.1383839454,0.1642143824,0.6225773103,0.3315521979,0.0349439095,233.96,0.0574614541
14730,320000,0,,2009-06-09 02:40:10,,342,3,Rock,[12],[12],,164,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,135,,5,,"['clinical archives', 'indie-rock', 'alternative']",Next To Mine,0.7560307162,0.1976342721,0.2412503377,0.3962592108,0.1073460977,0.0382369631,78.536,0.0413400779
14733,256000,0,,2009-06-09 10:06:43,,201,3,Rock,[12],[12],,9001,en,Attribution-Noncommercial-Share Alike 3.0 United States,7625,,13,,"['primavera sound', 'live', 'throwing muses', 'barcelona']",Mania,0.7276457459,0.2997518414,0.7021224145,0.5292046116,0.9238058993,0.0324447553,132.103,0.5569079995
14734,256000,0,,2009-06-09 10:06:44,,156,6,Rock,[12],[12],,10803,en,Attribution-Noncommercial-Share Alike 3.0 United States,9714,,1,,"['primavera sound', 'live', 'throwing muses', 'barcelona']",Shark,0.6658074048,0.2921163817,0.661369814,0.6457028105,0.1542322086,0.0280284527,193.934,0.5422045255
14735,256000,0,,2009-06-09 10:06:45,,186,3,Rock,[12],[12],,7683,en,Attribution-Noncommercial-Share Alike 3.0 United States,7065,,2,,"['primavera sound', 'live', 'throwing muses', 'barcelona']",Start,0.3627313236,0.3833517666,0.5860986729,0.3753829526,0.2755481262,0.0287250052,113.747,0.286459198
14736,256000,0,,2009-06-09 10:06:45,,214,4,Rock,[12],[12],,7121,en,Attribution-Noncommercial-Share Alike 3.0 United States,5976,,3,,"['primavera sound', 'live', 'throwing muses', 'barcelona']",Hazing,0.2322002876,0.4626820204,0.5664738951,0.6710581967,0.0841808756,0.0462582108,131.175,0.2842799713
14737,256000,0,,2009-06-09 10:06:45,,310,6,Rock,[12],[12],,10357,en,Attribution-Noncommercial-Share Alike 3.0 United States,8592,,4,,"['primavera sound', 'live', 'throwing muses', 'barcelona']",Speed and Sleep,0.2376813901,0.432604559,0.5477720707,0.3621770261,0.5067982024,0.0285387837,91.133,0.5028419758
14738,256000,0,,2009-06-09 10:06:47,,219,6,Rock,[12],[12],,11873,en,Attribution-Noncommercial-Share Alike 3.0 United States,10366,,5,,"['primavera sound', 'live', 'throwing muses', 'barcelona']",Devil's Roof,0.7916924805,0.5567518749,0.563519138,0.8540129845,0.1090325963,0.0295466994,105.241,0.5637416624
14739,256000,0,,2009-06-09 10:06:47,,236,5,Rock,[12],[12],,9444,en,Attribution-Noncommercial-Share Alike 3.0 United States,8508,,6,,"['primavera sound', 'live', 'throwing muses', 'barcelona']",Say Goodbye,0.6109727577,0.4639397648,0.5922815974,0.864863107,0.1938398828,0.0393531306,120.193,0.3348846601
14740,256000,0,,2009-06-09 10:06:47,,207,4,Rock,[12],[12],,7505,en,Attribution-Noncommercial-Share Alike 3.0 United States,6794,,7,,"['primavera sound', 'live', 'throwing muses', 'barcelona']",Tar Kissers,0.7827446676,0.3564478782,0.5909456738,0.9134695048,0.6703779063,0.0343878948,173.24,0.5707804323
14741,256000,0,,2009-06-09 10:06:48,,256,8,Rock,[12],[12],,7073,en,Attribution-Noncommercial-Share Alike 3.0 United States,5935,,8,,"['primavera sound', 'live', 'throwing muses', 'barcelona']",Limbo,0.3479098207,0.601866379,0.5647099745,0.8780081296,0.582797342,0.0259498155,99.409,0.9307337118
14742,256000,0,,2009-06-09 10:06:48,,210,7,Rock,[12],[12],,25604,en,Attribution-Noncommercial-Share Alike 3.0 United States,24276,,9,,"['primavera sound', 'live', 'throwing muses', 'barcelona']",Bright Yellow Gun,0.6582379455,0.4884634048,0.7253259647,0.0961005675,0.6955081921,0.0342721118,129.344,0.7483750192
14743,256000,0,,2009-06-09 10:06:49,,331,4,Rock,[12],[12],,15951,en,Attribution-Noncommercial-Share Alike 3.0 United States,14435,,10,,"['primavera sound', 'live', 'throwing muses', 'barcelona']",Vicky's Box,0.3661073716,0.5035043308,0.5428690467,0.1104446805,0.6603518306,0.0503808048,123.149,0.4934352077
14744,256000,0,,2009-06-09 10:06:50,,256,5,Rock,[12],[12],,15005,en,Attribution-Noncommercial-Share Alike 3.0 United States,13986,,11,,"['primavera sound', 'live', 'throwing muses', 'barcelona']",Bea,0.6527170894,0.369429271,0.7155498655,0.5645866346,0.6835889406,0.0402484426,110.821,0.2419696209
14745,256000,0,,2009-06-09 10:06:50,,316,4,Rock,[12],[12],,10348,en,Attribution-Noncommercial-Share Alike 3.0 United States,9396,,12,,"['primavera sound', 'live', 'throwing muses', 'barcelona']",Pearl,0.9399236684,0.3245984081,0.4985683118,0.1739895275,0.1125466757,0.0494412367,126.182,0.0456416014
15124,160000,0,,2009-06-16 21:11:00,,193,4,Rock,[12],[12],,879,en,Attribution-Noncommercial-Share Alike 3.0 United States,475,,2,,[],New Moses,0.2177376751,0.1548116115,0.8110232223,0.9178732057,0.3554871308,0.0552854866,160.528,0.1238440458
15130,160000,0,,2009-06-16 21:11:06,,219,1,Rock,[12],[12],,1037,en,Attribution-Noncommercial-Share Alike 3.0 United States,509,,8,,[],NFL-AFL Merger,0.100560948,0.2511393173,0.8657779983,0.8271502634,0.390207171,0.0883255991,137.308,0.1227704453
15136,192000,0,,2009-06-16 21:34:39,,1724,2,Rock,[12],[12],,1385,en,Attribution-Noncommercial-Share Alike 3.0 United States,358,,0,,[],Love You,0.2477476362,0.067595336,0.4437439681,0.9695005043,0.1299497718,0.0492855571,175.511,0.0795504245
15156,192000,0,,2009-06-17 10:10:45,,200,12,Rock,[12],[12],,2397,en,Attribution-Noncommercial-Share Alike 3.0 United States,1353,,1,,[],Unclean Ghost,0.923926352,0.2522790781,0.704216727,0.9728700043,0.08430711,0.0339548269,129.154,0.0376441217
15225,256000,0,,2009-06-18 12:22:30,2009-06-16 00:00:00,710,1,Rock,[12],[12],,235,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,178,,1,,[],Ancestor Worship,0.4658428188,0.2346842377,0.6443877441,0.9665561757,0.103061485,0.0432152913,135.772,0.0646969862
15226,256000,0,,2009-06-18 12:22:30,2009-06-16 00:00:00,168,0,Rock,[12],[12],,129,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,75,,2,,[],GOAD Time,0.3508197229,0.3686624721,0.5778649117,0.9280984214,0.1042445947,0.035950784,84.739,0.5442195725
15227,256000,0,,2009-06-18 12:22:31,2009-06-16 00:00:00,208,2,Rock,[12],[12],,794,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,749,,3,,[],Pirate Utopia,0.8880968049,0.1935670188,0.9166362588,0.9631631557,0.1375801538,0.0589488872,169.325,0.0545488031
15228,256000,0,,2009-06-18 12:22:32,2009-06-16 00:00:00,156,1,Rock,[12],[12],,111,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,72,,4,,[],LGNO,0.4311066796,0.27979421,0.9550031096,0.971587789,0.1362048865,0.0479656728,88.534,0.1575405913
15229,256000,0,,2009-06-18 12:22:32,2009-06-16 00:00:00,103,0,Rock,[12],[12],,119,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,72,,5,,[],Prancing Picadilly Part Two,0.8651460131,0.1422206017,0.8858707003,0.9704686269,0.1158331518,0.0396320582,177.077,0.2392906197
15232,256000,0,,2009-06-18 12:29:40,2009-06-16 00:00:00,194,1,Rock,[12],[12],,150,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,121,,6,,[],Unclean Ghost,0.8590102227,0.267595061,0.7744123993,0.9713383773,0.1203480768,0.0349276788,132.816,0.2485595467
15233,256000,0,,2009-06-18 12:29:42,2009-06-16 00:00:00,442,2,Rock,[12],[12],,168,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,133,,7,,[],New Moses,0.5022950313,0.1398441275,0.7382977069,0.9634215302,0.0941079325,0.0469551455,148.727,0.1085555128
15271,256000,0,,2009-06-22 07:51:26,2009-05-21 00:00:00,173,6,Rock,[66],"[66, 12]",,837,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,719,,1,,[],Roses In The Park,0.3641739761,0.452268171,0.3680374371,0.7568441485,0.1424865338,0.0321162417,102.124,0.8180942383
15272,256000,0,,2009-06-22 07:51:26,2009-05-21 00:00:00,157,7,Rock,[66],"[66, 12]",,348,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,325,,2,,[],All At Once,0.4345838828,0.6826018839,0.3097111154,0.873328422,0.1108853726,0.0419374576,127.316,0.7501042344
15273,256000,0,,2009-06-22 07:51:27,2009-05-21 00:00:00,103,4,Rock,[66],"[66, 12]",,350,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,279,,3,,[],On The Tram,0.1057698135,0.4866847604,0.6214247746,0.8065620415,0.1427640008,0.0390456933,132.007,0.1573736275
15274,256000,0,,2009-06-22 07:51:28,2009-05-21 00:00:00,123,5,Rock,[66],"[66, 12]",,289,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,232,,4,,[],Security By Design,0.1315593028,0.4475359728,0.4162269642,0.777671788,0.1200603838,0.03912407,139.892,0.5775797159
15275,256000,0,,2009-06-22 07:51:28,2009-05-21 00:00:00,91,5,Rock,[66],"[66, 12]",,393,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,331,,5,,[],Fallen Heroes,0.5914465946,0.5313412408,0.416204803,0.901678276,0.1133762321,0.0487399022,102.82,0.8507451918
15276,256000,0,,2009-06-22 07:51:29,2009-05-21 00:00:00,214,4,Rock,[66],"[66, 12]",,368,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,302,,6,,[],The End of The World,0.0094801328,0.405692025,0.4364477302,0.8756145717,0.1069057363,0.0309375469,88.491,0.5720078549
15277,256000,0,,2009-06-22 07:51:31,2009-05-21 00:00:00,201,4,Rock,[66],"[66, 12]",,240,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,283,,7,,[],Apathy,0.3975216032,0.4580630051,0.205666242,0.3627638079,0.0901167469,0.0327827141,87.767,0.2340615441
15278,256000,0,,2009-06-22 07:51:32,2009-05-21 00:00:00,144,3,Rock,[66],"[66, 12]",,212,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,210,,8,,[],Heads On Golden Plates,0.5840318408,0.5067583502,0.5079610432,0.0364261714,0.0979334553,0.0559927367,165.102,0.9632152456
15279,256000,0,,2009-06-22 07:51:32,2009-05-21 00:00:00,155,5,Rock,[66],"[66, 12]",,225,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,203,,9,,[],Everything's For Sale,0.3576731222,0.5196210065,0.5165652345,0.8079122348,0.143402489,0.0336323236,131.414,0.5425462781
15280,256000,0,,2009-06-22 07:59:11,2009-05-21 00:00:00,116,7,Rock,[66],"[66, 12]",,255,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,304,,10,,[],Cravings,0.7019489842,0.5100170763,0.5511486558,0.8646458661,0.1211826867,0.0459935631,103.465,0.7948954358
15297,256000,0,,2009-06-22 10:51:18,2009-06-18 00:00:00,121,0,Rock,[25],"[25, 12]",,581,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,352,,1,,[],Sticks to the Skin,0.5426422213,0.5100902079,0.8795808976,0.8154580603,0.0807373268,0.0378019341,114.916,0.8309759096
15298,256000,0,,2009-06-22 10:51:20,2009-06-18 00:00:00,173,0,Rock,[25],"[25, 12]",,333,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,193,,2,,[],Your G,0.2498947503,0.5185072423,0.8842871878,0.8188605955,0.3131480256,0.0321900954,94.301,0.9132890954
15299,256000,0,,2009-06-22 10:51:20,2009-06-18 00:00:00,147,0,Rock,[25],"[25, 12]",,460,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,263,,3,,[],Bullet to the Brain,0.4931870564,0.5250097404,0.9043871413,0.9129055057,0.1148028696,0.0793134832,127.423,0.4498430888
15300,256000,0,,2009-06-22 10:51:20,2009-06-18 00:00:00,164,0,Rock,[25],"[25, 12]",,427,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,275,,4,,[],Throwing Rocks,0.4525710268,0.4843903168,0.8606276686,0.8777496393,0.3729238414,0.0357522077,159.813,0.8901340095
15302,256000,0,,2009-06-22 10:51:22,2009-06-18 00:00:00,151,0,Rock,[25],"[25, 12]",,284,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,143,,6,,[],Pushing Something,0.4742106262,0.3256994803,0.8487378436,0.9189729096,0.1462164744,0.0385749583,175.784,0.924692681
15303,256000,0,,2009-06-22 10:51:23,2009-06-18 00:00:00,173,0,Rock,[25],"[25, 12]",,278,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,135,,7,,[],Cancer In My Backyard,0.41679817,0.3325067048,0.9469222993,0.8975962603,0.346403635,0.0845001012,171.447,0.6575629412
15304,256000,0,,2009-06-22 10:51:23,2009-06-18 00:00:00,203,0,Rock,[25],"[25, 12]",,702,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,468,,8,,[],Lollipops,0.4009616001,0.5226588727,0.9337926894,0.8898816881,0.0689534516,0.0386697519,150.423,0.5422854594
15305,256000,0,,2009-06-22 10:51:23,2009-06-18 00:00:00,132,0,Rock,[25],"[25, 12]",,300,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,154,,9,,[],Plastic Bags,0.2265114552,0.3810274908,0.9182684764,0.8321874796,0.0737154427,0.0495875262,166.859,0.5610372675
15306,256000,0,,2009-06-22 10:51:25,2009-06-18 00:00:00,196,0,Rock,[25],"[25, 12]",,286,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,156,,10,,[],Keeping Me From Killing You,0.5510977126,0.5034937014,0.8389338198,0.875919543,0.1300022518,0.0464077865,158.626,0.9050382225
15308,256000,0,,2009-06-22 10:51:25,2009-06-18 00:00:00,175,0,Rock,[25],"[25, 12]",,345,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,229,,12,,[],Back In Church,0.2927393269,0.3383550044,0.8092641097,0.7859917787,0.2358251992,0.0569421908,140.315,0.6382416462
15310,256000,0,,2009-06-22 11:03:36,2009-06-18 00:00:00,182,0,Rock,[25],"[25, 12]",,292,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,159,,5,,[],Awful Jerk,0.4237267964,0.3915589248,0.8924496826,0.8521991407,0.0947533298,0.0568841948,170.128,0.6814002849
15496,320000,0,,2009-06-24 09:16:37,,234,1,Rock,[12],[12],,1373,en,Attribution-Noncommercial-Share Alike 3.0 United States,565,,3,,[],Tina Goes to Tibet,0.438735753,0.3191493256,0.5727990406,0.9230510318,0.1156985412,0.0373500191,139.152,0.4224024167
15497,320000,0,,2009-06-24 09:16:37,,194,13,Rock,[12],[12],,1557,en,Attribution-Noncommercial-Share Alike 3.0 United States,899,,1,,[],Drug Song,0.6955742138,0.4389747735,0.7907449683,0.8823938694,0.0979408332,0.0341942042,152.917,0.2879885819
15498,320000,0,,2009-06-24 09:16:38,,114,3,Rock,[12],[12],,650,en,Attribution-Noncommercial-Share Alike 3.0 United States,358,,2,,[],Let's Kiss,0.8283463993,0.2140721784,0.9087997112,0.2088060659,0.3393492342,0.1026717523,146.688,0.4103373863
15601,256000,0,,2009-06-25 12:26:55,,193,2,Rock,[12],[12],,481,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,382,,8,,['barcelona'],The End,0.9696330537,0.2458270907,0.7870196915,0.9284829063,0.2537105956,0.0288929917,102.726,0.6269642383
15602,256000,0,,2009-06-25 12:26:56,,107,2,Rock,[12],[12],,359,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,275,,9,,['barcelona'],Track 09,0.9852660913,0.2141296839,0.9251215698,0.9646689543,0.1912536035,0.0496392658,85.999,0.1892167129
15604,256000,0,,2009-06-25 12:26:59,,584,2,Rock,[12],[12],,371,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,283,,15,,['barcelona'],Track 15,0.9852233539,0.2197477205,0.828044098,0.9460883071,0.3829043833,0.0635167895,121.97,0.0391755509
15606,256000,0,,2009-06-25 12:41:31,,101,3,Rock,[12],[12],,415,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,360,,7,,['barcelona'],Such A Joke,0.9801915767,0.3796755348,0.8443000635,0.9428892461,0.1173073721,0.0529754353,142.73,0.2773266224
15607,256000,0,,2009-06-25 12:41:32,,109,2,Rock,[12],[12],,598,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,610,,3,,['barcelona'],Second Date,0.9180911353,0.4853385366,0.7271118916,0.918109902,0.221241536,0.0302099831,147.492,0.6212161121
15608,256000,0,,2009-06-25 12:41:33,,99,2,Rock,[12],[12],,497,en,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,537,,4,,['barcelona'],Wild Eyes,0.9766962037,0.4327867609,0.9326844135,0.8013617756,0.3280000827,0.043606828,128.835,0.0741125941
